txId,class
28414048,0
118272352,2
121801458,2
121850108,0
118272354,0
8994412,0
121385010,2
121801558,0
88640112,0
121486689,0
121315622,0
121761893,0
9006245,2
134748465,0
8963773,0
8738026,0
121712617,0
134646796,0
121655164,0
9713059,0
121419542,0
121259164,0
8899454,0
8940087,0
121462664,0
121654843,0
8991642,0
118271398,0
121655430,0
8991646,0
121854988,0
8901982,0
8991358,0
86696287,0
103558851,0
134773169,0
121855214,0
9001346,0
94160167,2
94769285,2
94096889,0
94137548,0
94065786,0
94640561,2
94401143,0
94401153,0
94428703,0
94428706,0
94450751,0
94732353,0
94145284,0
94487269,2
94634465,0
94634448,2
98670307,0
94721291,0
96549982,0
96549508,0
98754471,2
98754820,0
96578721,0
96576418,2
99231096,0
99231100,0
94155455,0
94155463,0
34891616,0
94469598,0
94167789,0
96559630,0
94047790,0
94615360,2
114845418,0
115104742,0
94452188,0
94163349,0
94163339,0
94355520,0
98612462,0
96282167,0
94507323,0
98664853,0
99259882,0
26621682,2
115156896,0
94291434,0
94291438,0
39729605,0
98615655,0
94171716,0
98714484,0
94377146,0
94165722,0
94451444,0
96550943,0
94066142,2
94628333,2
94614716,0
94613643,2
94312987,0
94312988,0
94508247,0
94507300,0
94206021,0
94335981,0
93998911,0
94335499,0
94135474,0
94150494,0
94150500,0
94056146,2
96351821,0
94474547,0
96562913,2
94385702,0
94665523,2
96394710,0
94505023,0
94114034,0
94610653,2
94165921,0
94165917,0
94502848,2
98772327,2
94339214,1
94648557,2
96355335,0
96358024,0
115072584,0
115072588,0
94021513,0
94408742,0
98685042,0
98685451,0
94019693,0
94408953,0
94049648,0
94837495,0
94222755,2
94222753,0
94481088,0
94481162,0
94824458,0
98929216,0
94192803,0
94192801,0
94184469,0
94184467,0
94064957,2
94193690,2
94003159,0
94120928,0
94584190,0
94365843,0
94139615,0
94621528,2
94133354,2
94133351,2
94631356,0
98748966,2
94683776,2
94198267,2
94333107,2
94661611,0
98608864,0
98755944,2
98755950,2
94043983,0
96284355,0
94137810,0
94137806,0
98621152,0
99220973,2
94528443,0
98666030,0
94551783,0
94060799,0
94497134,2
98486557,0
98714597,0
94165939,0
94169323,0
94446904,0
98559835,0
94692052,0
96466938,0
94723368,2
94484632,2
98726431,0
94470904,0
94470916,0
98771853,0
98772194,0
94156527,0
94498327,2
94115656,0
94115652,2
94057174,2
94057313,0
94431630,0
94003920,0
94313777,0
94399740,0
94527778,2
94533151,0
41556768,0
94676189,2
98664220,0
60633851,0
94663694,0
94142950,0
94111191,0
4588943,0
94421758,0
94421981,0
96555845,0
94607685,0
94605189,2
80353448,0
94679915,2
96373226,0
96373367,0
94014204,0
94589843,2
98768726,0
94688507,1
98661564,0
99260709,0
96446011,0
96446154,0
94618169,0
94331687,2
94440861,0
27150375,0
96562052,0
94442101,0
94660086,0
98665271,0
99230850,0
99230856,0
96553940,0
98689906,0
94034594,0
96471331,0
96404449,0
96404844,0
94146391,0
94146386,0
94193996,2
94333471,2
94356009,2
94674262,2
94384888,0
94384892,0
94408300,2
94733953,0
98710965,0
115076905,0
94193060,0
40078953,2
94204593,0
94203935,2
29208193,0
14243883,0
94672757,0
94672755,0
94195472,2
94497346,2
96574936,0
98744998,2
94217408,2
94217390,2
94536072,2
98765343,0
94444608,0
94446428,0
94382852,0
94382851,2
94120930,0
94123315,2
97228962,2
94002870,0
99222753,0
94456187,0
19946345,0
99228257,0
94697366,0
94479558,0
94479563,0
94155160,0
94155313,0
94047184,2
94183666,0
94183662,0
94540291,0
94669716,2
94195101,0
94653404,2
94371220,0
94371218,1
93992183,2
97747427,0
94326399,0
94478159,0
94150841,0
94150842,0
98767567,0
98767889,0
94165919,0
98713061,0
93996486,0
94119715,0
94056667,2
94097403,0
94660514,0
94857147,2
94325329,0
94429903,2
98681952,0
94708923,0
94316508,0
98729168,2
94498901,2
94751055,0
96558436,0
94667468,0
94128352,0
94048575,2
94552347,2
94220567,0
98788299,2
94365841,2
94049022,0
94030368,0
94033916,0
94165925,0
94165720,0
94671647,0
94671657,0
94662054,0
98671518,0
94046590,0
94046596,0
96373396,0
94570346,0
94434515,0
94434513,0
94671187,0
99222051,0
94424710,0
94424928,0
94510187,0
94509973,2
27149987,0
94118527,0
94294209,0
94408293,0
94469567,0
96576426,0
94481081,0
94559012,0
94193985,2
98743234,2
98743244,0
94614720,0
94608794,0
94334451,0
94334440,2
94494020,0
94494567,0
94325583,0
94155655,0
94155746,0
94531279,2
94669112,2
94193945,0
94590862,2
94208395,0
94454217,2
94189833,0
98623018,0
94176074,2
94653111,2
98623012,0
96574389,0
96574386,2
94641667,0
94441576,0
98701531,0
99230251,2
99251313,0
94019265,0
94019271,0
94003186,2
94174371,0
94167767,1
94324993,1
94003205,0
94626294,0
94521580,0
94626304,0
94694449,0
98718832,0
98659989,0
94764046,0
94208742,2
94208734,0
94169756,0
94315921,0
31875429,0
94569167,2
94460756,2
55089967,2
94099145,2
94504747,0
94427634,0
100205820,2
98629063,0
94689740,0
94644287,0
94654985,0
94454022,0
94453841,2
94371685,0
94392581,0
94659208,0
94661141,0
94174770,0
14298962,0
94418838,0
94010199,0
94217407,0
94637113,0
98171220,0
98613406,0
94680204,0
94401423,0
98773918,0
94360886,0
94410480,0
94161564,0
94161563,0
96348735,0
96348739,0
94197645,2
94197651,0
94436228,2
94653821,2
98686037,0
127342,0
94551318,0
115120577,0
98643773,2
98652296,0
94448273,0
94452558,0
94373981,0
94373979,0
94359589,0
94499896,0
96563631,0
94667469,0
94483369,0
94558586,0
94477699,0
94464673,0
94654491,0
94654488,2
94017566,0
94025787,0
96410834,0
94657190,0
98649175,0
94448962,0
94663125,0
98766533,0
94799339,0
94025610,0
94025615,0
94659295,0
94659294,0
94038328,2
94306780,0
94306779,0
96395247,0
96399041,0
94479192,0
94479224,0
94562224,0
94562003,0
94661609,0
94661604,0
94427392,0
94770695,0
96406629,0
96406631,0
94078724,0
94579472,0
94579276,2
94420948,0
94492675,0
94373780,0
94654139,1
94038340,0
96434090,0
96439914,0
94406936,0
98799334,0
94423992,0
94092025,0
18792088,0
99363541,2
94368560,0
94553523,0
94465623,0
96549984,2
94214047,0
94788612,2
96405252,0
45664235,0
94207564,2
94675199,2
94646762,0
94643455,0
94308090,0
17199755,2
94430355,2
94798766,0
98782718,0
98678710,2
94857153,0
94666377,0
94665929,2
94444924,0
94456177,0
94146351,0
94308529,0
94123687,2
94299931,0
94226898,0
94417804,0
94297768,0
94361708,0
98689780,0
98689796,0
94502661,2
94671439,2
93995948,0
96336390,0
94212000,0
94212006,0
93991911,0
93990527,0
93990529,0
94506651,0
94506647,0
94305104,2
94654352,2
94198452,0
94198447,0
94333467,2
94333457,2
94506465,0
96402485,0
96402494,0
94466472,0
98723624,0
96382942,0
94369066,0
94751378,0
94456810,0
98717771,0
94563492,0
94517723,0
94524299,0
94551771,0
98633133,0
96406341,0
96406347,0
94474183,2
70921838,0
94362088,0
94164794,2
94662199,2
94375433,0
94375329,2
94408295,0
94543098,2
94376688,0
94460758,2
94215981,0
23110523,0
94331377,2
94492655,2
94165357,0
94387434,0
94387429,0
94382309,2
94124878,0
94527766,2
96550003,0
98627047,2
94148665,0
94574392,2
94197465,0
98626730,0
94526118,0
99599476,2
94372056,0
94817885,0
99228274,0
94351076,0
98789180,2
94786185,0
94002543,0
94380867,0
99240588,0
94003923,0
94194725,2
94504743,2
96342888,0
94124883,0
94314203,0
94314208,0
89249616,0
89250472,0
94186343,0
98607198,0
94855143,0
53426609,2
94445199,0
94555548,0
94173734,2
94434288,0
94047430,0
94456194,0
98714491,0
94485284,0
94427396,0
94427399,0
94482386,0
94482824,0
39282289,2
94466748,0
94662449,0
94384139,0
94384148,0
94006908,0
94345721,2
94454924,0
99228236,0
94043071,0
96282846,0
94663701,0
98750958,2
98656737,0
98713046,0
94447792,0
94299048,0
94299047,1
94547341,0
94546473,0
94200759,0
94338324,0
98780858,0
96369429,0
96369632,0
94318197,0
94318355,0
94580361,0
94580352,2
94140891,2
98758502,0
94751352,0
98613003,0
94551301,0
94551304,0
94654164,1
94654151,0
94059079,0
94204261,0
94114375,0
94566882,2
98753290,0
98753621,0
69752708,0
94168289,0
96382238,0
98534873,2
94015968,0
96288094,0
94016668,0
94417811,0
94425355,0
94425760,0
96553938,0
94423997,0
94424214,0
94006215,0
94006840,0
94618831,0
94607222,0
94325826,2
94373503,0
94653819,2
94635960,0
94146376,0
96355886,0
94329256,0
95612343,0
94497282,2
94541396,0
94856673,2
94150975,0
94151184,0
96398059,0
96398150,0
94668371,0
98731263,0
98629513,0
94832991,0
94332527,2
94492450,2
94481275,0
94398819,0
98751668,2
94318716,0
94553851,0
94331506,2
94420947,2
94667427,0
94667424,0
99005579,0
99232857,0
94668164,0
94016210,0
115070768,2
87872641,0
94156660,0
96379939,0
96380324,0
94521033,0
94385687,0
94216967,0
94216964,2
94476996,0
98724168,0
94644521,0
96462364,0
96462377,0
94536997,0
94536995,2
94197655,2
94197653,2
94835549,0
94646911,0
94113772,0
94147988,0
94468862,0
94148652,0
94292700,0
96492948,0
99232938,0
94372886,0
99190633,2
96482191,0
96535118,0
94194923,2
94187044,0
44525314,0
94374245,0
94067207,0
94318690,0
94131303,0
99228347,0
94033166,0
94190113,0
94385993,0
94135677,0
94135673,0
96415196,2
96565040,0
94301125,2
93994362,0
94119980,0
94440429,2
94647327,0
94666627,0
94509960,0
115080028,0
94003644,0
94444322,0
94494955,2
98751339,2
94020907,0
94020914,0
94374185,0
94671654,0
96556657,0
94643463,0
94187685,0
94477201,0
94431960,2
94431956,2
94650068,2
40356909,0
98752256,2
94309262,0
94150518,0
60469456,0
96434073,0
96434078,0
94425151,0
94425229,0
94527610,2
98740579,2
98613590,0
94690005,0
94175049,0
94174764,2
98742584,2
94474213,0
98730200,0
94425145,0
99215020,2
94658866,0
94658771,0
93993973,0
94021150,0
98760668,0
94295143,0
94373501,0
94145016,0
94311984,0
98637884,0
98639125,0
94442317,0
94158426,0
94521585,0
98614108,0
94680208,0
94360580,0
98616025,0
96343007,0
96343513,0
56063409,0
94668707,2
94855377,0
98609107,0
94607491,0
94470515,0
94470519,0
96434424,0
94115045,0
94683607,0
99222000,1
98697383,0
94506637,0
94447251,0
94524540,0
94198080,2
94424207,0
94424210,0
94187682,0
94187675,0
94641480,0
94409748,0
94189127,0
94189123,0
94460551,2
94425237,0
94732351,0
94663332,0
94025633,0
94025642,0
94397769,0
94420989,0
96395780,0
94580359,0
98521745,0
94142964,0
94306230,0
94304675,0
94639077,0
94420735,0
94420733,0
94377626,2
94395945,0
96529582,0
94297424,0
94123350,0
94123343,0
94501827,2
39261949,2
94053611,0
94360588,0
94035800,0
93999815,0
94125544,0
93995221,0
96336384,0
94119687,0
94154790,0
94154898,0
115073287,0
115073473,0
94115835,0
96282869,0
96433009,0
94859376,0
94773777,0
94466975,0
94467425,0
94217401,0
96541454,0
94656776,0
94113376,0
94371211,0
115106096,0
94552349,0
94126493,0
94126482,0
94476022,2
98774362,0
94006875,0
94006878,0
94434990,2
94458740,0
96566924,2
96566629,2
94515710,2
94515663,2
94427712,0
94427717,0
94561077,0
94561072,0
93989842,0
94119712,0
94141206,0
94296208,0
94578157,0
94182830,0
94182636,0
98682550,0
94034891,2
32892107,2
94112616,0
94390934,0
94299017,0
94383265,0
94383568,0
94175517,2
94633794,0
94119390,0
94293005,0
94152728,2
94330815,2
96361128,0
96361132,0
94304534,0
94382026,0
94017820,0
94018630,0
94021525,0
94021531,0
94111756,0
94203387,0
94427961,0
94428091,0
94198986,2
94331503,2
96550004,0
94500063,0
94500102,0
94334458,2
94018635,0
94545965,0
40071873,0
94533471,0
94533465,2
94300940,0
94733954,0
94378541,0
98606232,0
94142952,0
94155364,0
94006441,0
94380871,0
94605742,0
94334055,2
94499704,2
94153583,0
94307804,0
94118861,0
94118854,0
94450743,0
94450438,0
96566618,2
98743028,2
94193982,2
32688195,2
94197663,2
94216958,0
94500456,2
94506642,0
94477015,0
98733287,0
94442099,0
94121933,0
94640749,0
94420132,0
94421756,0
94310289,0
94207250,2
54757009,0
94156537,0
94156538,0
98711851,0
98491252,0
94133297,2
94133294,2
94509755,0
94509571,2
94368219,0
94653828,0
94025879,0
94400278,0
98668536,0
94616050,0
94371214,0
94198459,0
94184638,0
94184627,0
98649511,0
98654525,0
94623952,0
94392159,0
94434859,0
94434856,2
94605083,0
115152466,0
94445761,0
94025623,0
94480988,0
94480995,0
94323327,0
94466457,0
94139759,0
94139621,0
94206949,0
96553909,0
34073998,0
94009878,0
96276258,0
94183200,0
94323888,0
94465637,0
39685210,0
93995066,0
94119312,0
94113886,0
94360878,0
94141211,0
94360597,0
98673894,0
31409590,0
94009884,0
94498567,2
96359780,0
96359791,0
94554969,0
31409652,0
94494745,0
94494875,0
94325824,0
96281885,0
96281893,0
94204890,0
94204632,0
94580354,0
94453512,0
94452952,2
94435082,2
94304102,0
94304117,0
96391434,0
94121920,0
94308809,0
94409978,0
94425344,0
94620003,0
94643023,0
94435941,0
94209054,0
94658603,1
84370891,1
94056915,0
94057152,0
40084072,2
94332516,2
96282873,0
94188598,0
94575619,2
93991532,0
93991537,0
96406636,0
94188826,0
94519993,0
94519988,0
98754039,2
98754463,2
94309095,0
94309257,0
98706373,0
94300952,0
96566622,0
98802360,2
94196138,2
40080931,2
96446555,0
96446560,0
98684226,0
94416461,0
94359749,0
96542672,0
94408583,0
94408543,0
94855379,2
94298057,0
94362295,0
94026196,0
94591240,2
93990623,0
93990625,0
94654155,1
115121379,0
96555971,0
96454008,2
96541462,2
94194889,0
94194903,0
93991234,0
93991359,0
94664442,0
94048525,0
94202385,0
94660578,0
98801639,2
94370938,0
96442260,0
96443529,0
94332532,2
94498581,2
94141374,0
94141373,0
94148658,0
94424221,0
94424357,0
94556945,2
96397667,0
93997874,0
94392176,0
98790415,0
98790573,0
96554474,0
94000322,0
94682652,0
94061587,0
94061594,0
94187645,0
63581927,2
96282857,0
96441973,0
98675078,0
94152731,2
94510184,0
94524290,0
96279439,0
96391047,0
94665886,0
115153134,0
94122247,0
94611543,0
98681599,0
94516385,0
94770934,0
94432179,0
94140772,0
94207560,2
96481086,0
96434083,0
96434088,0
94137413,0
94137412,0
94408302,0
93990549,0
94209049,2
94316493,0
94316488,0
94121121,0
94298385,0
94103485,0
94428681,0
94428684,0
94441495,0
94123392,0
94123384,0
94608554,0
94142928,0
94142706,0
94542044,0
94131295,0
94654125,1
94654119,0
94301442,0
99228468,0
94326711,0
94465432,0
25621991,0
94205979,0
94365623,2
39447495,0
96399484,0
96399388,0
94318673,2
94156517,0
96545571,2
94121098,0
94299574,1
94382854,2
94114776,0
94120364,0
94342955,0
94551530,0
94653855,2
94361427,0
94361421,0
94062498,2
94062761,0
94409746,0
94123307,2
94641772,0
94494869,0
94019702,0
94019706,0
96577794,0
98046813,0
94014995,0
94658609,0
98659985,0
94033453,0
94605959,0
94014724,0
13293290,2
94498314,2
98609652,2
94480202,0
94558797,0
94116208,0
98759673,2
98746806,2
98750317,0
94655536,0
99228379,0
94146393,0
94390379,0
94159681,0
94159677,0
94637539,0
20255451,0
98665395,0
94303927,2
94312961,0
94308765,0
94151795,0
94309889,0
94462534,0
99232920,0
94761938,0
94314214,0
94576282,2
98660283,0
94762995,0
96553803,0
98688322,0
94377454,0
94303975,0
40381920,2
94365957,2
94119683,0
94421495,0
115121381,0
27844312,0
94314240,0
94572167,2
98607213,0
99230261,0
94318194,0
94318053,0
98687321,0
98746068,0
94672770,2
94186757,0
94367889,0
98606961,0
98606967,0
94636953,0
94360873,0
96550000,0
94637816,0
94313991,0
94313995,0
94647664,0
94634460,0
94660890,0
98612813,0
94207555,2
94335940,2
94526849,0
98699910,0
94140039,0
94557386,0
94290470,0
94078021,0
94342940,0
94359034,0
94311692,0
94299583,0
94654161,1
94306669,0
94414288,0
94188037,0
94381422,2
94300917,0
94020701,0
94307261,0
94299582,0
94299580,0
94673126,0
94671185,2
94671179,2
94040578,2
55054318,2
94314209,0
98428159,2
94048122,0
94225896,0
94558790,0
96563705,0
94527768,0
94531479,0
94123379,0
94460766,0
94211086,2
96573736,2
94080878,0
94322503,2
61973955,0
94394328,0
96376747,0
98665151,0
94016339,0
94228415,0
94505756,0
94137874,0
94138164,0
94619299,0
96558778,0
96372829,0
94159957,0
2977316,0
94732364,2
94115040,0
93993009,0
94195857,0
39321225,0
96290037,2
96290172,0
94672930,0
98769123,0
94174767,0
96432714,0
94464669,0
98732526,0
94004094,0
94126465,0
94386704,0
115115468,0
94211407,0
94211399,0
94006848,0
39769086,0
98647843,0
98796690,0
94653853,1
48243178,0
98682553,0
94553940,2
98744932,2
94510653,2
94568779,2
99258658,0
94406028,2
98673885,0
94318682,0
94502241,2
94672569,2
94832720,0
94413924,0
94459686,0
94672926,0
98768712,0
94191581,0
94550676,0
111012445,2
98673262,0
98684447,0
93992575,0
96536107,0
94151798,0
94160538,2
94160461,0
98607179,0
98607183,0
94300555,2
94586215,0
94586212,2
94335687,0
94668564,0
98731519,0
94078024,0
94057800,0
94371229,0
94474211,0
94551054,0
98639804,0
94182610,0
94137416,0
96359126,2
94365934,2
94025645,0
31615201,0
94643490,0
96404083,0
96404085,0
94485627,0
94428679,0
94566516,2
94174537,0
94174202,2
98493205,0
98714477,0
94314007,0
94314185,0
94020865,0
94020869,0
96535495,0
96410232,0
94114768,0
94436712,0
98688347,0
94506461,0
94637818,0
96576915,0
98726425,0
94028247,2
94455953,0
94456070,0
96281922,0
96281927,0
94483232,0
94521331,0
94314219,0
94671573,0
94386071,0
94386407,0
40080187,0
39271413,0
96446730,0
94139618,0
93990536,0
93990544,0
94663152,0
94145542,0
94145322,0
94294034,0
94360894,0
96288746,0
114056759,0
94015692,0
94321230,0
94502666,2
94411128,0
94451885,0
96284363,0
96446164,0
94498576,2
98752636,2
94439448,2
94599808,0
94149753,0
96578712,0
94324991,0
94324986,2
94466967,0
94482375,0
94506470,0
94199924,2
94332214,2
94114754,0
94114749,0
94492455,0
94017828,0
94154135,0
94154664,0
94015242,0
94551795,0
98740569,2
94465604,0
94476835,0
93994206,0
94119582,0
94000316,0
94165064,0
94061104,2
94497680,2
96446996,0
94184633,0
94714947,0
94465608,0
94334453,0
94016010,0
96577299,0
94357105,0
94677250,0
94397981,0
94060893,0
94060899,0
94305321,0
94434583,0
96397631,0
96398036,0
94336915,2
94336908,2
94020886,0
94199854,2
94324979,0
94466453,0
94591828,0
94588315,2
94017301,0
94006900,0
94006904,0
96446819,0
96446821,0
94214352,0
96386911,0
98684206,0
96571375,2
94700738,0
94041751,2
98710296,0
94061425,0
94218971,0
94218968,0
97321374,0
99260482,0
96398893,0
96563936,0
92119567,0
98693317,0
94614512,0
94314223,0
94307513,0
94361429,0
94428307,0
94482163,0
94483060,0
94621815,0
94384126,0
94384132,0
94123922,0
94371033,0
94371221,1
94121623,0
94121618,0
94134932,0
94134944,0
94142968,0
94343604,0
98787678,2
94457030,0
98710289,0
94199285,2
94331678,2
94122665,2
110752592,2
94420962,0
98609629,0
98609633,0
94372361,0
94063776,2
94196173,2
96528959,0
94346302,0
94680236,0
99239464,0
94211154,0
94211142,2
94316251,0
94382880,0
98733292,0
94217399,0
94296863,0
94361443,0
94114719,2
94207264,2
94515715,2
96545938,2
98647439,2
94419251,2
98800013,2
94469413,2
94119693,0
94114445,0
94137819,0
94065768,0
94494738,0
94494741,0
94607696,0
94643466,0
94654140,1
94016677,0
94121927,0
94550559,0
94550558,0
94157300,0
94496910,2
94532541,0
94532536,0
96387619,0
96387625,0
94431409,2
94209304,2
94139903,0
94427405,0
94375619,0
94010143,0
94111982,0
94129514,0
94114382,0
94118448,0
39735803,0
94614524,0
94616051,0
94367886,2
94367871,0
94120351,0
94531039,2
94662182,2
94081630,0
94215561,0
94525450,0
94003912,0
96577303,0
94334464,2
94524704,0
94122250,0
94127771,0
96433835,2
94743006,0
94211145,0
94423454,0
94423642,0
42973228,2
94584191,2
99258645,0
94124000,0
97682939,0
94118206,0
94361417,0
94407600,0
94625365,2
94200769,0
98757333,0
94111110,0
94111105,0
93991542,0
94029076,0
96285452,0
94077119,0
96380863,0
94305223,0
94625380,0
94407529,0
94450413,0
94299099,2
94299098,1
94079258,0
94212594,0
94499903,0
94500046,0
94308762,0
94199662,2
96364504,2
94113379,0
94119301,0
94119296,0
94217366,2
21676811,0
98748578,2
94470934,0
94471032,0
94466475,0
94116760,0
94043101,0
94133070,0
55089960,2
94202389,0
94202397,0
94496002,0
94834393,2
94521320,0
94452935,2
93990620,0
94139762,0
94675206,2
94654271,1
94066104,0
94080869,0
94477704,0
94477765,0
94005042,0
94374787,0
97627533,0
94454219,2
107553730,0
94490240,0
94490238,2
94483067,0
94046244,0
94334455,0
94124707,2
94348441,2
94486704,0
94223349,0
94223340,0
94559003,0
96563707,0
94003812,0
94023906,0
94023913,0
14495296,0
94300179,0
94481271,0
94174748,0
94196467,0
56129154,0
96557808,0
94557198,2
94443351,0
94443356,0
94230366,0
93990639,0
94118208,0
94492434,2
94492436,0
98637437,0
98637922,0
98637878,0
98637633,0
94510181,0
94173871,0
96395411,0
94140890,0
94140886,0
94498899,2
94023545,0
94023895,0
94046458,0
94046461,0
94020345,0
98613387,0
94679366,0
94466966,0
94609047,0
94520930,0
94553533,0
94553539,0
94335689,0
94647662,0
94699496,0
94558793,0
96563694,0
94452569,0
94105461,0
94187405,0
94299021,0
94169306,0
94153035,0
40689976,0
96465074,0
94131300,0
94466483,0
31899217,0
94049319,0
94334467,2
99232830,0
94123981,0
94135364,0
96373385,0
96373387,0
94119708,0
94425147,0
94425753,0
94326950,0
94480853,0
94466275,0
94479184,0
94409113,0
99230264,0
99230267,0
115157282,0
115157287,0
94137552,0
94441511,0
98696662,0
94532544,0
96406639,0
96406641,0
94150248,0
94150294,0
94015954,0
98425641,0
99266142,0
94019750,0
94416949,0
94417084,0
96549500,0
94855285,0
99230910,0
94381986,0
94523189,0
94078999,0
94063845,0
94003829,0
98632031,0
94188591,0
94323031,0
94645795,0
94162721,0
98697303,0
96552208,0
96552667,0
94665910,0
94571738,2
99245653,0
94680906,0
93998906,0
94301727,0
98636756,0
98706351,0
94416465,0
94022757,0
94554698,0
94444671,0
94444616,0
94121216,0
94156532,0
93990028,0
93990546,0
94504542,2
99209643,0
40382931,0
99232878,0
99232887,0
96380460,0
96553925,0
94690199,0
94462546,2
94462541,2
94503517,2
97740379,2
98652540,0
98703488,0
91287471,0
94436725,2
94426190,0
94426209,0
94341134,0
98779738,0
93990317,0
94337336,0
94531476,0
94531283,0
94295091,0
98636727,0
94443339,0
94443342,0
96344033,0
94121200,0
98686632,0
66376426,0
94671406,0
94671399,0
115074097,0
94466964,0
96290179,0
96290195,0
96402465,0
94579656,0
94671433,2
94671428,2
98742375,2
94584627,2
96566283,0
94130169,0
104382917,0
94654153,1
94672934,2
94770621,2
94125533,0
96452218,0
98793987,2
94151308,0
94611548,0
94155755,0
94155761,0
94120354,0
98623031,0
96543535,0
98612819,0
94662188,0
94196474,2
94332791,2
94654068,0
94114459,0
83758580,0
94431916,0
94359583,0
96540152,0
94209321,0
94166509,0
94554771,0
98674239,0
97221735,0
94198056,2
94198054,2
94165927,0
94004130,0
94131281,0
100197917,0
94382869,0
96540159,0
94156029,0
94579762,2
94342613,0
94505796,0
96387224,0
93999528,0
96506027,0
94605759,0
94552052,2
94552307,2
115138121,0
94191319,0
96355648,0
94411827,0
94411985,0
94377657,0
98715752,0
94558778,0
96433711,0
96442604,0
94514334,0
94033161,0
94156515,0
94156521,0
94161570,0
94386702,0
96550490,0
96290219,0
94298095,0
98620778,0
94204594,0
94069677,2
94096906,0
115071280,0
94654142,1
94614536,0
77721105,0
94198469,0
94198462,0
24850598,0
96446302,0
96552111,0
94658613,0
94057145,0
94140047,0
98673903,0
94647328,0
94119304,0
94291455,0
93991897,0
93991900,0
94028241,2
94018341,0
99228164,0
94432612,0
94100802,0
94018095,0
94020714,0
96402501,0
96402916,0
94186440,2
23098938,0
94428422,0
94124693,0
94124690,0
94660898,0
94660894,0
94534353,0
96275080,0
96275317,0
94054547,0
94405832,0
99273906,2
94121616,0
98670812,0
94309091,0
94413918,0
94492468,2
99220432,0
94515377,0
94515379,0
94667285,0
94667282,0
94348128,2
96397657,0
110720935,0
94366773,0
94654134,1
94557816,0
96399505,0
92360277,0
94450075,0
94649251,0
94672570,2
94672399,2
94371207,0
96343982,0
96343987,0
94137826,0
99247658,0
99230743,0
99230748,0
94681269,0
96281878,0
20683175,0
94448017,0
94137870,0
104697767,0
94225814,2
94510649,0
94525412,0
94424703,0
40393497,0
94488064,0
94309875,0
94313773,0
96400455,0
96400652,0
94065983,0
94387565,0
94417321,0
7242744,0
94450153,0
94547339,0
94384499,0
94384510,0
94215888,0
94795792,0
94119288,2
94361886,2
94551546,0
94561090,2
94554816,0
94554967,0
94394646,0
96555771,0
94134164,2
94135693,0
96282177,0
96383854,0
94632183,0
93990106,0
94584203,2
94406761,0
94074549,0
98631132,0
94691671,0
94514688,2
115138108,0
99263340,0
94312992,0
94367150,0
94145566,0
94111962,0
98631120,2
94191650,0
93990628,0
94705845,0
98687309,0
115153737,0
96575296,0
94047163,2
94009138,2
94166506,0
94733959,0
98750978,2
94013977,0
94137827,0
94448950,0
94451890,0
98304962,0
98639815,0
99228210,0
94059605,0
96448510,0
115072569,0
94209646,0
94019158,0
94019261,0
94027748,0
94294220,0
94359578,0
94504280,2
98748975,2
94306647,0
94823345,0
94421011,0
94421506,0
94212222,0
94212015,0
96371598,0
94173465,0
94672573,2
94672746,0
94059819,2
94454588,0
94481929,0
94079959,0
94199670,0
96545576,0
99222168,0
94409738,0
94031847,0
94121196,0
94001154,0
94133065,2
94199550,2
94066425,2
94133327,2
94133318,2
94074542,0
99230688,0
94479750,0
94368818,0
94348136,0
94371544,1
94482168,0
94482370,0
94826613,0
94368557,0
94211150,0
96360334,0
96360352,0
94096677,0
96436422,0
94007666,0
94591431,0
94538582,2
94297426,0
94001389,0
99222039,0
94336472,0
94126472,0
94671862,0
94835547,0
94121220,0
94224931,0
94305329,0
94370914,0
94493461,0
94493466,0
98706361,0
94150239,0
94608437,0
93995076,0
94119397,0
94376401,0
94345527,0
94405828,0
94314560,0
94397767,0
49756305,0
49756306,0
94129523,2
94366669,0
94564600,0
94654059,0
94654057,1
94490656,2
94189346,1
98734847,1
98751928,2
94762209,0
94371239,1
94487657,0
96402932,0
94588909,0
94673287,0
94209946,2
94561998,2
115123686,0
94028657,0
94825166,0
94322492,2
98602079,0
94554813,0
94334450,0
94150482,0
94670068,0
94174204,2
94155333,0
94196154,0
94120341,0
94302037,0
94458733,0
94331206,2
94372063,2
94524019,0
94032178,0
111031010,2
94519455,0
96401966,0
94674673,0
94659218,0
98665264,0
94361074,0
94165062,0
94004104,0
96492584,0
96492689,0
24850602,0
96563698,0
94654137,1
94137824,0
98756748,2
98756741,2
94377604,0
94196124,0
94371210,1
94148678,0
94502858,2
96281907,0
96281910,0
94314197,0
94616641,0
94142697,0
94466741,0
94184462,0
94078457,0
94341242,0
94439441,2
94016328,0
94063553,0
94016320,0
94016698,0
94134455,0
94478001,0
94199278,2
94318363,0
94580977,2
94584199,2
94670953,0
94291177,2
94357592,2
94557589,2
94407300,0
94421115,0
94102316,0
94354955,0
98673888,0
94683893,0
94673130,0
94299899,0
94299895,0
94504551,2
96542665,0
94861092,2
93999836,0
94625230,0
94328970,0
94469130,0
94156420,0
94572776,0
94572774,2
94687267,0
94509963,0
94796512,0
94133119,2
94424375,0
94424602,0
94332518,0
94206002,2
94650075,0
94405445,0
93992146,0
94469417,2
94154128,0
94123692,0
94372918,0
94176098,2
94176090,0
96543842,2
94001687,0
94019063,0
94572168,0
94440687,2
94314212,0
94020902,0
